text, lemma_, pos_, tag_, dep_, is_alpha, is_stop, count, samples,
prepare,prepare,VERB,VBG,amod,True,False,1,[u'Gets the task counts for the specified job Task counts provide a count of the tasks by active running or completed task state and a count of tasks which succeeded or failed Tasks in the preparing state are counted as running If the validationStatus is unvalidated then the Batch service has not been able to check state counts against the task states as reported in the List Tasks API The validationStatus may be unvalidated if the job contains more than 200 000 tasks '],
decode,decode,VERB,VBN,amod,True,False,1,[u'shows decoded config if a multicontainer config is set'],
describe,describe,VERB,VB,ROOT,True,False,1,[u'The path to the content to be purged Can describe a file path or a wild card directory '],
unload,unload,VERB,VBD,acl,True,False,1,[u'ensure webapp gets loaded all the time rather unloaded after been idle Recommended when you have continuous web jobs running'],
adjust,adjust,VERB,VB,relcl,True,False,1,[u'The time interval at which to automatically adjust the pool size according to the autoscale formula The default value is 15 minutes The minimum and maximum value are 5 minutes and 168 hours respectively If you specify a value less than 5 minutes or greater than 168 hours the Batch service rejects the request with an invalid property value error if you are calling the REST API directly the HTTP status code is 400 Bad Request If you specify a new interval then the existing autoscale evaluation schedule will be stopped and a new autoscale evaluation schedule will be started with its starting time being the time when this request was issued '],
qualify,qualify,VERB,VBN,amod,True,False,1,[u'Base uri for http job input It will be concatenated with provided file names If no base uri is given then the provided file list is assumed to be fully qualified uris '],
ask,ask,VERB,VBG,pcomp,True,False,1,[u'Delete cluster without asking for confirmation for non interactive scenarios '],
abandon,abandon,VERB,VB,ROOT,True,False,1,[u'Abandon a cloud to device message '],
refresh,refresh,VERB,VB,ROOT,True,False,1,[u'Refresh value seconds '],
house,house,VERB,VBZ,relcl,True,False,1,[u'Resource which houses items or applications to be protected '],
print,print,VERB,VB,xcomp,True,False,1,[u'Kubernetes configuration file to update Use to print YAML to stdout instead '],
round,round,VERB,VBD,acl,True,False,1,[u'Gets the approximate size of the data stored on the share rounded up to the nearest gigabyte Note that this value may not include all recently created or recently resized files '],
customize,customize,VERB,VBG,conj,True,False,1,[u'Get top 5 policy events in current subscription selecting a subset of properties and customizing ordering '],
elet,elet,VERB,VBN,relcl,True,False,1,[u'Specifies additional datasets to include c opy info m etadata s napshots d eleted soft Can be combined '],
resubscribe,resubscribe,VERB,VB,acl,True,False,1,[u'The name of the receiver to resubscribe '],
servicemanag,servicemanag,VERB,VBN,attr,True,False,1,[u'Indicates what type of encryption to provision the account with By default encryption is ServiceManaged If no encryption is desired it must be explicitly set with the disable encryption flag '],
avoid,avoid,VERB,VB,xcomp,True,False,1,[u'Upgrades the operating system of the specified pool During an upgrade the Batch service upgrades each compute node in the pool When a compute node is chosen for upgrade any tasks running on that node are removed from the node and returned to the queue to be rerun later or on a different compute node The node will be unavailable until the upgrade is complete This operation results in temporarily reduced pool capacity as nodes are taken out of service to be upgraded Although the Batch service tries to avoid upgrading all compute nodes at the same time it does not guarantee to do this particularly on small pools therefore the pool may be temporarily unavailable to run tasks When this operation runs the pool state changes to upgrading When all compute nodes have finished upgrading the pool state returns to active While the upgrade is in progress the pool s currentOSVersion reflects the OS version that nodes are upgrading from and targetOSVersion reflects the OS version that nodes are upgrading to Once the upgrade is complete currentOSVersion is updated to reflect the OS version now running on all nodes This operation can only be invoked on pools created with the cloudServiceConfiguration property '],
go,go,VERB,VB,conj,True,False,1,[u'space separated slot routings in a format of slot name percentage e g staging 50 Unused traffic percentage will go to the Production slot'],
pay,pay,VERB,VBG,xcomp,True,False,1,[u'Resize a cluster to zero size to stop paying for it '],
wipe,wipe,VERB,VBZ,conj,True,False,1,[u'Encrypts formats data disks instead of encrypting them Encrypt formatting is a lot faster than in place encryption but wipes out the partition getting encrypt formatted '],
enforce,enforce,VERB,VB,xcomp,True,False,1,[u' If set to 2 or greater an initial get will be done for the first self MAX_SINGLE_GET_SIZE bytes of the file If this is the entire file the method returns at this point If it is not it will download the remaining data parallel using the number of threads equal to max_connections Each chunk will be of size self MAX_CHUNK_GET_SIZE If set to 1 a single large get request will be done This is not generally recommended but available if very few threads should be used network requests are very expensive or a non seekable stream prevents parallel download This may also be valuable if the file is being concurrently modified to enforce atomicity or if many files are expected to be empty as an extra request is required for empty files if max_connections is greater than 1 '],
initiate,initiate,VERB,VBD,ROOT,True,False,1,[u'User initiated operation '],
let,let,VERB,VB,ROOT,True,False,1,[u'Loving or hating the CLI Let us know '],
decrease,decrease,VERB,VBG,advcl,True,False,1,[u'When nodes may be removed from the pool if the pool size is decreasing '],
act,act,VERB,VBZ,relcl,True,False,1,[u' When the request includes this parameter the operation returns a class azure storage blob models BlobPrefix element in the result list that acts as a placeholder for all blobs whose names begin with the same substring up to the appearance of the delimiter character The delimiter may be a single character or a string '],
imagename,imagename,VERB,VBN,ROOT,True,False,1,[u'OS image reference This can be either publisher offer sku version format or a fully qualified ARM image id of the form subscriptions subscriptionId resourceGroups resourceGroup providers Microsoft Compute images imageName If publisher offer sku version format version is optional and if omitted latest will be used Valid values can be retrieved via az batch pool node agent skus list For example MicrosoftWindowsServer WindowsServer 2012 R2 Datacenter latest '],
escalate,escalate,VERB,VB,xcomp,True,False,1,[u'Upload Azure Batch service log files from the specified compute node to Azure Blob Storage This is for gathering Azure Batch service log files in an automated fashion from nodes if you are experiencing an error and wish to escalate to Azure support The Azure Batch service log files should be shared with Azure support to aid in debugging issues with the Batch service '],
rout,rout,VERB,VBG,xcomp,True,False,1,[u'Configure routing traffic to deployment slots '],
computevm,computevm,VERB,VBP,compound,True,False,1,[u'Specify the expand query Example properties expand artifacts computeVm networkInterface applicableSchedule '],
examine,examine,VERB,VB,ROOT,True,False,1,[u'Examine the logs for a container in a container group '],
eat,eat,VERB,VBD,advcl,True,False,1,[u' A DateTime value Azure expects the date value passed in to be UTC If timezone is included any non UTC datetimes will be converted to UTC If a date is passed in without timezone info it is assumed to be UTC Specify this conditional header to copy the blob only if the destination blob has not been modified since the specified ate time If the destination blob has been modified the Blob service returns status code 412 Precondition Failed '],
wish,wish,VERB,VB,conj,True,False,1,[u'Upload Azure Batch service log files from the specified compute node to Azure Blob Storage This is for gathering Azure Batch service log files in an automated fashion from nodes if you are experiencing an error and wish to escalate to Azure support The Azure Batch service log files should be shared with Azure support to aid in debugging issues with the Batch service '],
recognize,recognize,VERB,VBZ,conj,True,False,1,[u'Updates the visibility timeout of a message You can also use this operation to update the contents of a message This operation can be used to continually extend the invisibility of a queue message This functionality can be useful if you want a worker role to lease a queue message For example if a worker role calls get_messages and recognizes that it needs more time to process a message it can continually extend the message s invisibility until it is processed If the worker role were to fail during processing eventually the message would become visible again and another worker role could process it If the key encryption key field is set on the local service object this method will encrypt the content before uploading '],
deal,deal,VERB,VBN,conj,True,False,1,[u'Disables the specified job preventing new tasks from running The Batch Service immediately moves the job to the disabling state Batch then uses the disableTasks parameter to determine what to do with the currently running tasks of the job The job remains in the disabling state until the disable operation is completed and all tasks have been dealt with according to the disableTasks option the job then moves to the disabled state No new tasks are started under the job until it moves back to active state If you try to disable a job that is in any state other than active disabling or disabled the request fails with status code 409 '],
