text, lemma_, pos_, tag_, dep_, is_alpha, is_stop, count, samples,
h,h,NOUN,NN,compound,True,False,92,[u'Alter only if unmodified since supplied UTC datetime Y m d T H M Z ', u'Alter only if modified since supplied UTC datetime Y m d T H M Z ']
result,result,NOUN,NNS,nsubj,True,False,90,[u'Filter results based on UTC hour offset ', u'Get policy events in current subscription filtering results based on some property values ']
identity,identity,NOUN,NN,dobj,True,False,90,[u' PREVIEW display functionapp s managed service identity', u' PREVIEW display webapp s managed service identity']
firewall,firewall,NOUN,NN,compound,True,False,89,[u'Update the firewall configuration of a web application ', u'Specify whether the application firewall is enabled ']
z,z,NOUN,NN,pobj,True,False,88,[u'Alter only if unmodified since supplied UTC datetime Y m d T H M Z ', u'Alter only if modified since supplied UTC datetime Y m d T H M Z ']
header,header,NOUN,NN,dobj,True,False,86,[u' An ETag value or the wildcard character Specify this header to perform the operation only if the resource s ETag does not match the value specified Specify the wildcard character to perform the operation only if the resource does not exist and fail the operation if it does exist ', u' An ETag value or the wildcard character Specify this header to perform the operation only if the resource s ETag matches the value specified ']
backup,backup,NOUN,NNS,ROOT,True,False,85,[u'List backups of a web app ', u'Manage protection of your items enable protection or disable it or take on demand backups ']
code,code,NOUN,NN,nsubj,True,False,85,[u'The maximum number of times each task may be retried The Batch service retries a task if its exit code is nonzero Note that this value specifically controls the number of retries The Batch service will try each task once and may then retry up to this limit For example if the maximum retry count is 3 Batch tries a task up to 4 times one initial try and 3 retries If the maximum retry count is 0 the Batch service does not retry tasks If the maximum retry count is 1 the Batch service retries tasks without limit The default value is 0 no retries ', u'A list of name value pairs associated with the job as metadata The Batch service does not assign any meaning to metadata it is solely for the use of user code Space separated values in key value format ']
definition,definition,NOUN,NN,pobj,True,False,83,[u'Name of policy set definition ', u'Name of policy definition ']
lock,lock,NOUN,NN,ROOT,True,False,83,[u'Message lock token ', u'List lock information ']
extension,extension,NOUN,NN,dobj,True,False,83,[u'Add an extension to a VMSS or update an existing extension ', u'Add an extension to a VMSS or update an existing extension ']
security,security,NOUN,NN,compound,True,False,81,[u'Delete a network security group rule ', u'Name of the network security group']
password,password,NOUN,NN,nsubj,True,False,81,[u'The password used to log in Also known as Client Secret If not present a random secret will be generated ', u'Create a service principal with password and configure its access to an Azure Media Services account Output will be in xml format ']
change,change,NOUN,NNS,dobj,True,False,80,[u'The etag of the record set Omit this value to always overwrite the current record set Specify the last seen etag value to prevent accidentally overwritting any concurrent changes ', u'force to update even if the extension configuration has not changed ']
character,character,NOUN,NNS,pobj,True,False,79,[u'A string that uniquely identifies the job within the account The ID can contain any combination of alphanumeric characters including hyphens and underscores and cannot contain more than 64 characters The ID is case preserving and case insensitive that is you may not have two IDs within an account that differ only by case ', u'A string that uniquely identifies the job within the account The ID can contain any combination of alphanumeric characters including hyphens and underscores and cannot contain more than 64 characters The ID is case preserving and case insensitive that is you may not have two IDs within an account that differ only by case ']
